sample_ID,location,filename,position_mm,sample_surface,validity,E.gain,E.offset,F.slope,F.offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Se,Br,Sr,Zr,Pd,Cd,Sn,I,Cs,Sm,Eu,Ta,W,Ir,Pt,Au,Pb,Bi,Rn,Ra,Th,Pa,U,Fe_a_x_2,Fe_a_plus_b,S1,S2,S3,Mo_inc,Mo_coh,Dt
1110,Barents,E:\FISH 2020\FISH Final measurements\23032021\1110\XRF data\L000070.spe,1027,7.57,1,0.010264,-0.007778,0.010794,0.07125,236335,2.73,119,0,4636,14804,6530,6412,223631,6127,293,0,181,2178,1363,5489,3584,5331,0,2563,7158,2497,5530,588,788,2285,101,0,583,798,8152,10667,1806,3871,2757,3721,3126,3137,3519,0,4403,3333,3788,841,0,0,0,1389950,178352,0.342
1110,Barents,E:\FISH 2020\FISH Final measurements\23032021\1110\XRF data\L000071.spe,1027.2,7.58,1,0.010264,-0.007778,0.010794,0.07125,238004,2.74,111,0,4666,14697,6513,6298,234611,6441,327,0,254,2045,1428,5323,3147,4496,0,2451,6808,1875,5208,789,949,2378,140,0,750,1034,8197,10208,999,4328,2611,3597,3650,3201,3442,56,3084,2215,2786,2401,0,0,0,1391741,181079,0.343
1110,Barents,E:\FISH 2020\FISH Final measurements\23032021\1110\XRF data\L000072.spe,1027.4,7.58,1,0.010264,-0.007778,0.010794,0.07125,238451,2.96,20,0,5018,15966,7007,6235,250697,6889,300,0,240,2210,1561,5490,2939,4371,0,1894,7208,2757,5386,711,911,2254,45,0,865,803,8425,10539,771,4282,2008,3841,2920,2810,3883,583,4025,2113,2800,1949,233,126,0,1392839,180194,0.343
1110,Barents,E:\FISH 2020\FISH Final measurements\23032021\1110\XRF data\L000073.spe,1027.6,7.58,1,0.010264,-0.007778,0.010794,0.07125,238000,2.99,22,0,5071,15687,6833,6611,245751,6828,272,0,305,2006,1345,5721,3094,4612,0,2480,7179,2408,6359,676,1006,2309,12,0,746,1069,8299,10538,1083,4001,2482,3847,3009,3234,4080,0,3648,3213,3223,1709,355,329,0,1392981,180736,0.343
1110,Barents,E:\FISH 2020\FISH Final measurements\23032021\1110\XRF data\L000074.spe,1027.8,7.58,1,0.010264,-0.007778,0.010794,0.07125,241089,2.94,39,0,4981,15282,6617,6326,243411,6909,290,0,316,2191,1475,5897,3630,4508,0,2718,7192,2317,4633,790,1070,2407,23,0,769,979,8700,10496,1132,3731,2209,3677,3369,3546,2947,0,3480,2194,2508,2521,323,419,0,1404188,182557,0.345
1110,Barents,E:\FISH 2020\FISH Final measurements\23032021\1110\XRF data\L000075.spe,1028,7.58,1,0.010264,-0.007778,0.010794,0.07125,241808,2.93,73,0,4617,14935,6449,6068,242074,7085,304,0,228,2351,1464,5892,3299,4356,0,2752,7342,2694,5185,771,937,2373,97,0,837,898,8237,10531,824,4338,2661,4454,4598,3471,3197,0,3940,2750,3977,1544,192,32,49,1406603,182576,0.345
1110,Barents,E:\FISH 2020\FISH Final measurements\23032021\1110\XRF data\L000076.spe,1028.2,7.57,1,0.010264,-0.007778,0.010794,0.07125,242305,3.19,194,0,5265,16237,7167,6064,256156,7206,260,0,196,2308,1407,5860,3016,4808,709,3414,8307,2306,5961,696,978,2501,30,0,835,1202,8530,10638,1010,3830,2597,2573,4442,3742,4086,0,2515,2898,4039,1907,0,343,421,1400901,182272,0.345
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000015.spe,472,7.45,1,0.010265,-0.007941,0.010645,0.071433,268222,2.58,190,0,5060,17249,7689,5576,230015,7120,338,73,250,3204,1544,6016,2850,4840,3227,1402,4740,7380,5949,711,930,2219,157,0,555,925,7678,9264,1900,4223,2511,2631,2120,3080,2831,0,1705,818,1319,2299,0,0,0,1558394,200336,0.373
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000016.spe,472.2,7.45,1,0.010265,-0.007941,0.010645,0.071433,267714,2.76,278,0,5060,16358,7323,5793,218302,6528,279,0,323,3144,1480,5955,3054,5131,4287,1143,4428,6938,5070,708,892,2321,62,0,448,869,8095,9541,2343,4136,2092,1026,1869,1796,2118,0,1850,929,1703,1918,0,0,0,1560710,201195,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000017.spe,472.4,7.45,1,0.010265,-0.007941,0.010645,0.071433,266586,2.57,301,0,5129,16501,7212,5554,216196,6749,317,0,103,3157,1597,6077,3079,5116,4145,1619,4710,7073,6225,724,985,2183,90,0,460,953,7840,10007,2149,4160,2302,1791,2081,1610,3434,0,2595,2365,2617,626,0,0,0,1556898,198094,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000018.spe,472.6,7.45,1,0.010265,-0.007941,0.010645,0.071433,267623,2.55,108,0,5328,17155,7533,5531,225255,7046,282,9,28,3299,1756,6306,2869,5546,4662,1577,4429,6651,5909,777,938,2229,98,0,591,855,8498,9995,2250,3798,2032,1390,1599,2474,2737,0,1896,1051,2204,1174,0,0,0,1551631,200068,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000019.spe,472.8,7.45,1,0.010265,-0.007941,0.010645,0.071433,268213,2.71,46,0,5157,17018,7460,5917,224827,7060,256,0,43,3125,1807,6275,3173,5618,4692,1703,4386,7194,6434,695,879,2216,114,24,538,1039,8217,10004,1948,4609,2114,1407,1536,2228,2646,0,2050,1295,1925,1164,0,0,0,1556411,201002,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000020.spe,473,7.45,1,0.010265,-0.007941,0.010645,0.071433,268373,2.77,68,0,5027,16280,7225,5730,223119,6858,358,0,191,3210,1712,6041,3450,4651,5077,1384,5127,7242,6011,720,932,2281,134,0,491,672,7986,9248,1591,4570,2370,1805,2781,2294,3586,0,1851,1658,1970,1750,0,0,0,1557920,201540,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000021.spe,473.2,7.45,1,0.010265,-0.007941,0.010645,0.071433,268255,2.84,13,0,4896,16826,7616,5888,228105,7193,312,23,265,3020,1665,6426,3449,4939,4295,1225,3810,6516,5672,756,939,2415,119,25,536,961,7813,9299,1781,4182,2455,2366,1775,2102,2909,0,2153,0,1374,1614,0,0,12,1553945,201045,0.373
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000022.spe,473.4,7.45,1,0.010265,-0.007941,0.010645,0.071433,267653,2.64,153,0,4868,15818,7184,5731,216923,6585,291,29,103,3327,1738,6426,3207,4768,5175,1243,5017,6648,5363,754,938,2316,59,0,500,629,8055,9664,1978,4796,2182,1449,2215,2138,3201,217,2559,1110,1573,2239,0,0,0,1557309,200408,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000023.spe,473.6,7.46,1,0.010265,-0.007941,0.010645,0.071433,271375,2.72,201,0,4821,16164,7361,5673,229241,7063,237,0,239,3777,2037,6250,4145,5094,4747,1882,5280,7184,6380,778,932,2451,113,0,585,816,8066,10114,1678,4142,2870,2066,3363,2064,3867,0,1870,451,2186,2407,0,0,0,1564424,200373,0.374
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000024.spe,473.8,7.45,1,0.010265,-0.007941,0.010645,0.071433,271809,2.81,49,0,5549,18767,8339,5885,253292,7808,223,0,186,3800,1935,6214,3370,4715,5037,1482,5151,6878,6562,857,945,2447,41,0,857,905,8279,9990,1605,4362,2043,2381,2875,3171,3072,0,2568,2753,1883,1166,0,122,376,1555149,200292,0.374
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000025.spe,474,7.45,1,0.010265,-0.007941,0.010645,0.071433,268437,2.81,137,0,5278,17317,7675,5960,235119,7211,287,0,300,3346,1917,6185,3306,4920,5752,1899,4587,6629,5289,754,870,2441,42,0,824,889,8345,9603,1790,3584,2416,741,2386,1729,2824,0,1826,1495,2678,1784,0,0,10,1557751,201119,0.373
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000026.spe,474.2,7.45,1,0.010265,-0.007941,0.010645,0.071433,269636,2.78,120,0,5223,17166,7539,5939,238754,7637,252,22,353,3210,1804,6360,3383,5393,4967,1662,4829,7300,6344,673,956,2398,54,0,624,876,7773,9681,2398,4140,2515,1493,2168,1524,3816,0,1898,774,2231,2392,0,0,51,1559031,201526,0.373
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000027.spe,474.4,7.45,1,0.010265,-0.007941,0.010645,0.071433,270978,2.67,288,0,5721,18414,8130,5826,249144,7648,248,0,317,3106,1614,6379,3534,5314,5108,1512,5092,6866,6314,732,880,2457,93,12,817,1158,8298,9967,1791,3567,1701,821,2558,1672,3217,0,2112,2010,2256,1091,0,0,0,1564222,201444,0.374
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000028.spe,474.6,7.45,1,0.010265,-0.007941,0.010645,0.071433,270144,2.75,134,0,5456,17347,7569,5806,236262,7356,185,0,215,3137,1749,6289,3468,5212,4597,1367,4870,7105,6602,698,851,2390,56,0,510,606,7657,10059,1480,4455,1994,1565,3271,2329,3564,0,3725,3029,477,56,0,0,70,1564699,201267,0.374
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000029.spe,474.8,7.45,1,0.010265,-0.007941,0.010645,0.071433,271023,2.74,46,0,5476,18112,7760,6021,239512,7306,330,0,218,3422,1955,6245,3552,5081,5252,1970,4568,7336,6015,740,931,2486,78,0,658,886,7755,9924,1994,4493,2220,1255,2683,1606,3686,0,2728,1748,2190,1321,0,0,0,1567618,202095,0.374
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000030.spe,475,7.45,1,0.010265,-0.007941,0.010645,0.071433,270136,2.69,111,0,5247,17647,7647,6114,232221,7341,211,22,194,3301,2094,6367,3481,5221,4137,1696,5025,6282,6705,709,899,2390,44,0,498,642,8240,9874,2048,4222,2372,2333,2403,2423,2981,0,2264,690,1378,1547,0,178,0,1560658,201835,0.374
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000031.spe,475.2,7.45,1,0.010265,-0.007941,0.010645,0.071433,269669,2.73,259,0,5284,17782,7653,6126,232208,7013,201,0,205,3379,1768,6225,3370,5473,4927,1166,4860,6914,7236,687,948,2396,12,0,510,672,7977,10016,1251,4505,2424,2325,4110,2717,3574,0,2550,1041,2774,2278,0,0,0,1561599,202181,0.373
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000032.spe,475.4,7.45,1,0.010265,-0.007941,0.010645,0.071433,266804,2.69,134,0,4761,15285,6806,5870,212352,6923,232,0,139,3087,1749,6341,3708,5142,4979,745,4776,7169,6096,695,826,2170,75,0,532,632,7920,9458,2038,4497,2716,1409,2342,2555,3847,0,2088,1528,2470,1949,0,0,0,1560809,200989,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000033.spe,475.6,7.45,1,0.010265,-0.007941,0.010645,0.071433,267521,2.64,134,0,4507,14914,6677,6189,213017,6886,332,25,104,2767,1802,6567,3823,5213,4485,1694,4853,6587,6964,719,1003,2251,103,4,408,967,7927,9586,1872,4289,1961,2023,2318,2785,3314,0,2038,596,1881,2598,0,0,79,1557540,201057,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000034.spe,475.8,7.45,1,0.010265,-0.007941,0.010645,0.071433,267705,2.67,137,0,4884,15710,6702,5689,216671,6634,235,30,402,2899,1882,6234,3818,5231,5112,1473,4665,6937,6620,814,784,2367,131,32,529,1031,8019,9779,2110,4642,2295,1559,2414,2683,3153,0,2750,507,1436,1490,0,0,0,1558463,201450,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000035.spe,476,7.45,1,0.010265,-0.007941,0.010645,0.071433,268354,2.71,93,0,4693,16009,7104,5874,217749,6817,303,15,250,3062,1758,5995,3613,5157,5255,1716,4758,7076,5533,780,998,2338,127,0,406,725,8180,10118,2192,4033,2337,1160,2610,1780,2871,0,1686,1233,2099,2523,0,0,0,1558941,200117,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000036.spe,476.2,7.45,1,0.010265,-0.007941,0.010645,0.071433,267875,2.63,59,0,4777,16075,7137,6060,218469,6694,345,29,267,3053,1869,6276,3387,5407,5185,1248,4918,7180,5063,727,855,2581,47,35,559,916,8324,9933,2387,4372,2659,1302,1970,1762,1914,0,1587,1388,1541,1739,0,0,0,1559962,200956,0.372
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000037.spe,476.4,7.45,1,0.010265,-0.007941,0.010645,0.071433,265952,2.66,303,0,4869,16614,7195,6059,215686,6884,210,0,275,3120,1566,6326,3821,5538,4404,1607,4877,7381,5221,694,894,2209,64,7,648,673,7632,9559,1053,4243,2434,1742,2791,2258,4125,0,2075,2433,2473,1035,0,0,0,1555659,200081,0.371
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000038.spe,476.6,7.45,1,0.010265,-0.007941,0.010645,0.071433,265692,2.66,110,0,4350,14642,6729,6135,198745,6568,217,18,145,2666,1340,6256,3281,5482,3635,1593,4493,6835,6391,792,833,2022,133,0,422,1000,7702,9543,1734,3971,1829,1942,2325,1997,3432,0,2559,1521,1328,1867,0,0,0,1564538,201429,0.371
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000039.spe,476.8,7.45,1,0.010265,-0.007941,0.010645,0.071433,269375,2.67,146,0,4378,14749,6567,5726,205766,6654,331,7,448,2730,1694,6242,6189,5905,4906,1597,4617,6350,5736,845,904,2216,159,16,584,1138,8447,9739,1477,3434,1743,717,2684,2360,2865,0,1957,1210,1854,2000,0,0,0,1567622,201074,0.374
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000040.spe,477,7.45,1,0.010265,-0.007941,0.010645,0.071433,268129,2.58,7,0,4549,15550,6974,5946,211748,6689,380,0,347,2964,1699,6148,3739,5265,3685,1333,5029,7666,5211,672,807,2458,95,68,620,952,8001,9487,1858,3921,1901,2152,2479,1935,3421,0,1506,1270,1633,1841,0,0,0,1566489,202186,0.373
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000041.spe,477.2,7.45,1,0.010265,-0.007941,0.010645,0.071433,268599,2.55,236,0,4799,15903,7270,5937,219837,6563,303,0,301,2989,1785,6301,3717,5491,3630,1337,4533,7000,4891,728,863,2491,126,0,695,770,8048,9543,1793,3708,1991,2294,2265,1874,2800,0,2472,1382,1471,1242,0,0,0,1570884,201490,0.373
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000042.spe,477.4,7.45,1,0.010265,-0.007941,0.010645,0.071433,267492,2.61,181,0,3823,13779,6210,5956,198194,6189,235,10,68,2762,1506,6260,3281,5338,3861,1298,4663,6944,5658,806,819,2310,155,13,563,796,7752,9783,2397,3358,1452,1633,1835,1827,3145,0,2809,2334,1654,768,0,0,0,1572616,203419,0.373
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000043.spe,477.6,7.46,1,0.010265,-0.007941,0.010645,0.071433,269612,2.59,54,0,4664,15565,6893,5842,213036,6294,296,0,216,2902,1465,6324,3569,5299,4233,1453,4112,7036,5364,633,903,2156,99,0,553,731,7742,9918,1811,3933,1511,1481,2233,3069,3102,0,2957,1720,1864,828,0,0,0,1578011,202166,0.375
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000044.spe,477.8,7.46,1,0.010265,-0.007941,0.010645,0.071433,269525,2.67,109,0,4884,16445,7140,5951,217434,6566,340,0,228,2841,1363,6236,3412,5364,4391,1112,4346,7535,6090,686,750,2169,124,25,553,955,8118,9830,1650,4345,1826,1625,1945,2417,3567,179,3060,1654,2046,1845,0,0,0,1574035,202356,0.374
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000045.spe,478,7.46,1,0.010265,-0.007941,0.010645,0.071433,268618,2.61,6,0,4880,17094,7521,5856,216892,6707,237,0,198,2951,1598,6350,3444,5835,4376,727,5056,7179,6143,714,836,2163,102,0,520,941,8279,10062,1874,4670,1520,1698,2128,2012,3845,213,2315,3455,1629,148,0,0,0,1572273,202150,0.373
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000046.spe,478.2,7.46,1,0.010265,-0.007941,0.010645,0.071433,269262,2.59,118,0,4892,16434,7178,5895,211094,6693,393,0,188,2931,1708,6363,3487,5628,4885,1253,4231,7377,5680,635,831,2297,41,8,612,767,7953,9709,1721,3554,1421,764,2079,1283,3156,0,2671,2381,2199,97,0,0,0,1573938,202271,0.374
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000047.spe,478.4,7.46,1,0.010265,-0.007941,0.010645,0.071433,268325,2.64,81,0,4143,13995,6265,5794,193458,6215,295,0,257,2956,1697,6389,3393,6012,4845,1476,4419,7154,4556,694,808,2182,119,51,570,629,8250,10420,1895,3816,1841,1529,1968,2355,3244,0,1583,1329,2011,1698,0,0,0,1575968,201831,0.374
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000048.spe,478.6,7.46,1,0.010265,-0.007941,0.010645,0.071433,271506,2.56,74,0,3812,13121,6105,5796,195069,6296,264,0,154,2824,1700,6249,3787,5409,4683,878,4636,7205,5519,642,881,2120,103,0,368,801,7848,9652,1927,3928,1945,2100,2280,2063,3832,0,2538,1161,1787,1822,0,0,83,1581454,202743,0.376
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000049.spe,478.8,7.46,1,0.010265,-0.007941,0.010645,0.071433,275868,2.63,132,0,4160,15004,6754,5552,219944,6743,274,33,323,2869,1730,6406,3249,5428,4525,1426,5346,7496,6349,802,899,2349,126,7,715,951,8170,9552,1803,4424,2497,2733,2648,2366,3185,0,2344,2626,1112,1288,0,135,0,1587840,203434,0.379
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000050.spe,479,7.46,1,0.010265,-0.007941,0.010645,0.071433,278979,2.79,179,0,5532,18096,8034,5583,251632,7418,310,0,333,3113,2199,6285,3309,5506,4804,1790,5639,7396,6308,724,948,2524,17,0,579,808,8532,9809,1639,4100,2487,2222,2798,2503,3830,0,1973,1816,3269,2360,0,0,0,1593512,204484,0.38
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000051.spe,479.2,7.46,1,0.010265,-0.007941,0.010645,0.071433,277740,2.78,46,0,5733,18218,8225,5729,248659,7399,288,0,401,3146,1975,6340,3779,5394,4864,1182,5131,6815,5924,609,912,2525,138,0,714,867,7914,9853,1841,4403,2116,2309,2231,1615,3034,0,2271,521,1890,2434,0,0,93,1588004,202560,0.379
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000052.spe,479.4,7.46,1,0.010265,-0.007941,0.010645,0.071433,277184,2.83,101,0,5643,18121,8294,5709,246143,7275,282,0,171,3123,1942,6491,3370,5125,5413,1565,5223,6514,6448,706,963,2459,102,0,664,778,8428,9784,1339,4219,2351,1701,2109,2878,2625,0,3212,483,1235,2353,0,6,0,1589017,205344,0.379
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000053.spe,479.6,7.46,1,0.010265,-0.007941,0.010645,0.071433,276623,2.6,185,0,5266,17456,7889,5641,230953,6885,339,0,214,2936,1558,6255,3764,5076,4746,1559,5242,7111,5895,819,933,2476,84,54,442,1089,7779,9983,1908,4056,2642,1853,2347,3271,2992,0,1731,1817,1839,2316,0,0,157,1590226,204831,0.379
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000054.spe,479.8,7.45,1,0.010265,-0.007941,0.010645,0.071433,276499,2.71,82,0,4865,16160,7308,5614,221170,6989,279,0,140,3033,1682,6483,3005,5814,4410,1339,5076,6594,5564,767,914,2349,32,9,538,794,8658,9852,2246,3771,2202,2138,2420,2338,3212,0,2397,1364,1400,839,0,0,0,1594629,204794,0.379
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000055.spe,480,7.45,1,0.010265,-0.007941,0.010645,0.071433,279311,2.67,38,0,4766,15056,7110,5514,218474,6846,411,0,308,3175,1710,6034,3864,7594,5182,1684,5415,6106,5437,728,906,2431,90,35,442,847,8577,9883,1907,4607,2806,2016,1854,1810,2817,0,1799,1554,1804,1490,0,0,0,1597313,207230,0.381
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000056.spe,480.2,7.44,1,0.010265,-0.007941,0.010645,0.071433,279022,2.65,176,0,5159,16026,7424,5458,225444,6935,417,0,148,3127,1880,6235,3329,6115,5262,1784,5121,6592,5391,764,984,2357,91,43,561,763,8602,10745,1870,4644,1951,2329,2675,2134,2571,0,1871,1044,1220,1728,0,0,0,1590819,206592,0.38
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000057.spe,480.4,7.44,1,0.010265,-0.007941,0.010645,0.071433,280650,2.79,80,0,5128,16308,7613,5366,228448,6965,384,0,205,3103,2058,6076,3422,5092,5977,2575,5611,7040,5266,799,1018,2480,114,0,547,998,8312,10550,2506,4333,2823,1801,2604,1929,2652,0,1711,2983,2158,1076,0,0,55,1597398,204649,0.381
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000058.spe,480.6,7.44,1,0.010265,-0.007941,0.010645,0.071433,281075,2.74,136,0,4863,15610,7251,5358,225880,7221,310,0,101,3232,1902,6264,3115,5947,5308,2004,4892,6232,6043,779,988,2441,144,65,543,774,8722,10410,2601,4548,2954,1820,2676,2713,3568,0,1953,856,2813,1447,0,0,0,1599189,205661,0.381
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000059.spe,480.8,7.44,1,0.010265,-0.007941,0.010645,0.071433,282700,2.84,257,0,5099,15416,7422,5334,226835,7295,304,34,96,3076,1894,6288,3829,5956,5360,2307,5079,6424,6043,766,887,2458,244,0,582,1009,8608,10261,2162,4691,2761,1640,3329,2123,3480,0,313,1297,2877,2705,0,0,0,1603640,206329,0.383
1111,Barents,E:\FISH 2020\FISH Final measurements\23032021\1111\XRF data\L000060.spe,481,7.43,1,0.010265,-0.007941,0.010645,0.071433,285920,2.73,0,0,5105,16124,7543,5126,229460,7177,389,0,148,3045,1523,6443,3805,6573,6320,2042,5737,7056,5146,809,954,2642,153,0,464,1078,8163,10580,1792,5045,3557,1591,3472,3328,3415,0,2135,1416,2579,1516,0,0,0,1618160,208465,0.385
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000016.spe,422.2,7.47,1,0.010262,-0.007585,0.010785,0.071674,236409,3.13,45,0,4362,13059,6658,5490,226462,6176,243,0,144,2641,1486,5660,3371,4397,0,3152,6887,2439,4070,734,879,2402,171,14,425,771,7657,10244,2006,5209,2749,3375,4156,4342,4650,0,2664,2749,4244,1940,0,0,126,1374780,178362,0.343
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000017.spe,422.4,7.47,1,0.010262,-0.007585,0.010785,0.071674,239415,3.11,140,0,4760,14128,7190,5477,246712,6806,275,0,237,2714,1656,5839,4355,4366,0,3434,7140,2129,4836,794,1045,2401,152,0,545,909,7794,9751,1771,4675,3542,4132,4155,3685,3208,0,3842,2346,3233,1376,0,20,0,1377899,177267,0.345
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000018.spe,422.6,7.48,1,0.010262,-0.007585,0.010785,0.071674,238201,2.93,18,0,4506,13186,6818,5566,238737,6763,292,0,49,2809,1582,5265,3532,4323,0,2579,6297,1919,4656,746,1023,2243,81,19,393,906,7873,10034,1956,5086,3453,3467,3727,3989,3782,0,3231,1661,4131,2033,0,0,138,1380790,177399,0.344
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000019.spe,422.8,7.47,1,0.010262,-0.007585,0.010785,0.071674,240306,3.25,0,0,4829,13982,7292,5535,255294,6750,292,0,64,2711,1686,5652,3232,4124,0,4520,7621,1989,4733,780,1131,2241,135,0,474,867,7845,10133,1675,3877,3397,4409,5035,3604,4593,0,3204,2550,4615,1371,0,0,23,1382825,176452,0.345
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000020.spe,423,7.47,1,0.010262,-0.007585,0.010785,0.071674,242081,3.22,50,0,6401,17889,9242,5757,292684,7455,303,0,375,2516,1996,5492,3207,4370,0,3451,7369,2504,4659,645,1094,2554,58,0,703,1163,8176,10152,2278,4669,3488,3410,3866,3058,3864,48,3256,3249,3459,1165,0,0,10,1382684,177415,0.345
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000021.spe,423.2,7.47,1,0.010262,-0.007585,0.010785,0.071674,244562,3.17,89,0,7086,19331,9940,5619,314716,8319,209,0,459,2683,2042,5496,3495,4000,0,3361,7576,1548,5260,820,1165,2598,143,0,682,834,7736,10414,2064,5078,3993,3216,4389,3975,3268,0,2836,2225,2391,1957,14,14,0,1381817,179297,0.347
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000022.spe,423.4,7.47,1,0.010262,-0.007585,0.010785,0.071674,244847,3.3,108,0,7347,19709,10510,5716,314775,8113,337,0,146,2806,1730,5546,3267,4273,0,4236,7294,1680,4521,853,1182,2643,170,0,598,1162,8319,9729,1521,4849,4151,4278,4655,3852,3946,0,2761,1879,3008,2466,0,34,0,1383985,179350,0.347
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000023.spe,423.6,7.47,1,0.010262,-0.007585,0.010785,0.071674,242409,3.07,98,0,5581,15874,8125,5884,257275,6915,339,0,324,2753,1749,5233,3462,4247,645,3491,7408,2208,4464,737,1066,2397,218,0,485,745,8208,9888,2177,5560,4373,2735,4829,3892,4310,0,3313,2878,4743,1393,0,0,189,1388710,179198,0.346
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000024.spe,423.8,7.47,1,0.010262,-0.007585,0.010785,0.071674,243145,3.11,0,0,4938,14563,7356,5622,236309,6693,345,0,170,2506,1489,5356,3733,4322,202,3209,7676,1170,4365,848,1032,2305,217,22,489,1076,8166,9936,2298,6188,4912,3225,5035,3150,4223,0,2063,2053,4844,947,0,0,0,1394159,179367,0.347
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000025.spe,424,7.46,1,0.010262,-0.007585,0.010785,0.071674,244135,3.21,94,0,5143,15322,7620,5462,254708,6628,397,0,25,2954,1591,5346,3877,4474,579,3426,7787,1898,5365,866,1115,2477,176,73,546,880,8127,10031,1598,5576,4546,3881,4418,3707,3851,0,3017,2795,4721,417,0,0,0,1384288,178061,0.347
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000026.spe,424.2,7.46,1,0.010262,-0.007585,0.010785,0.071674,246154,3.49,182,0,5530,16196,8061,5444,277992,7671,239,0,46,3101,1803,5386,3625,4027,188,4119,7754,1483,4557,868,1152,2574,145,0,579,844,8614,10809,2035,5114,4127,4358,5039,3690,3248,0,2125,1559,4013,2022,0,39,0,1381612,180384,0.348
